customer_id,account_created_at,account_status,kyc_completed,card_activated,card_type,monthly_spend,transactions_count,product_feature_used,feature_used_at,account_tier,decline_rate,customer_segment,monthly_revenue,churned
15936,2025-08-04,Active,False,False,Debit,0.0,0,,2025-09-13,Plus,0.09,Student,0.0,False
15937,2024-11-29,Suspended,False,False,Credit,0.0,0,CryptoRewards,2025-01-09,Plus,0.04,Retired,0.0,False
15938,2025-08-20,Closed,True,True,Credit,2584.09,67,DirectDeposit,2025-08-20,Plus,0.02,Student,53.49,True
15939,2024-02-10,Closed,False,False,Virtual,0.0,0,CryptoRewards,2024-09-19,Plus,0.14,Retired,0.0,True
15940,2024-11-19,Closed,True,False,Credit,0.0,0,BillPay,2024-11-24,Free,0.12,Retired,0.0,True
15941,2025-02-26,Active,False,False,Debit,0.0,0,DirectDeposit,2025-07-18,Free,0.04,Professional,0.0,False
15942,2025-05-23,Suspended,False,False,Credit,0.0,0,CryptoRewards,2025-07-30,Free,0.01,Retired,0.0,False
15943,2024-09-17,Active,False,False,Credit,0.0,0,,2025-08-19,Free,0.06,Professional,0.0,False
15944,2024-10-14,Active,False,False,Credit,0.0,0,RoundUps,2024-10-26,Free,0.11,Student,0.0,False
15945,2023-10-03,Active,True,True,Debit,2922.49,126,RoundUps,2024-02-11,Free,0.1,Professional,109.12,False
15946,2025-02-08,Active,False,False,Virtual,0.0,0,BillPay,2025-05-18,Free,0.04,Professional,0.0,False
15947,2025-02-22,Suspended,True,False,Virtual,0.0,0,BillPay,2025-06-15,Plus,0.08,Retired,0.0,False
15948,2024-02-19,Suspended,False,False,Virtual,0.0,0,CryptoRewards,2024-06-02,Free,0.05,Retired,0.0,False
15949,2024-03-05,Closed,False,False,Virtual,0.0,0,,2025-01-06,Free,0.04,Retired,0.0,True
15950,2024-02-13,Active,False,False,Virtual,0.0,0,SavingsVault,2024-06-18,Free,0.07,Professional,0.0,False
15951,2025-06-23,Active,True,True,Debit,570.9,5,CryptoRewards,2025-07-04,Free,0.09,Retired,18.48,False
15952,2024-07-21,Suspended,False,False,Virtual,0.0,0,CryptoRewards,2024-08-19,Premium,0.03,Retired,10.0,False
15953,2025-05-27,Active,False,False,Debit,0.0,0,DirectDeposit,2025-08-09,Free,0.08,Student,0.0,False
15954,2025-01-01,Closed,True,True,Virtual,1057.84,11,,2025-09-17,Free,0.02,Retired,41.68,True
15955,2025-05-06,Active,True,False,Credit,0.0,0,SavingsVault,2025-07-19,Free,0.14,Student,0.0,False
15956,2024-11-23,Suspended,True,False,Credit,0.0,0,CryptoRewards,2025-04-08,Free,0.13,Professional,0.0,False
15957,2025-07-10,Active,True,True,Virtual,364.63,3,DirectDeposit,2025-08-23,Premium,0.04,Retired,26.68,False
15958,2024-04-10,Active,True,False,Credit,0.0,0,,2025-02-13,Free,0.08,Student,0.0,False
15959,2025-02-20,Active,False,False,Debit,0.0,0,DirectDeposit,2025-08-22,Free,0.03,Retired,0.0,False
15960,2023-10-07,Active,False,False,Debit,0.0,0,RoundUps,2024-08-04,Free,0.04,Professional,0.0,False
15961,2025-06-05,Active,False,False,Virtual,0.0,0,,2025-08-29,Plus,0.11,Professional,0.0,False
15962,2025-03-04,Closed,True,False,Debit,0.0,0,,2025-07-20,Free,0.14,Student,0.0,True
15963,2023-11-12,Closed,True,False,Credit,0.0,0,CryptoRewards,2024-10-16,Free,0.09,Retired,0.0,True
15964,2025-01-15,Active,False,False,Debit,0.0,0,RoundUps,2025-03-01,Free,0.06,Student,0.0,False
15965,2024-03-31,Active,False,False,Virtual,0.0,0,,2025-06-22,Plus,0.11,Retired,0.0,False
15966,2025-07-12,Active,False,False,Debit,0.0,0,DirectDeposit,2025-08-16,Free,0.03,Retired,0.0,False
15967,2025-03-16,Active,False,False,Credit,0.0,0,BillPay,2025-08-08,Premium,0.11,Retired,10.0,False
15968,2025-09-20,Suspended,False,False,Credit,0.0,0,CryptoRewards,2025-09-20,Plus,0.13,Professional,0.0,False
15969,2023-11-30,Active,False,False,Debit,0.0,0,DirectDeposit,2024-08-05,Free,0.08,Retired,0.0,False
15970,2023-11-03,Closed,True,True,Credit,2842.01,45,RoundUps,2025-05-27,Plus,0.02,Retired,134.17,True
15971,2023-12-20,Active,False,False,Debit,0.0,0,DirectDeposit,2024-10-30,Free,0.15,Retired,0.0,False
15972,2025-08-16,Active,True,False,Debit,0.0,0,SavingsVault,2025-08-30,Free,0.13,Retired,0.0,False
15973,2025-06-22,Active,True,False,Debit,0.0,0,RoundUps,2025-07-06,Plus,0.01,Professional,0.0,False
15974,2024-07-19,Suspended,False,False,Debit,0.0,0,RoundUps,2024-09-13,Free,0.1,Retired,0.0,False
15975,2023-09-25,Active,False,False,Debit,0.0,0,,2024-10-02,Free,0.14,Professional,0.0,False
15976,2025-09-11,Active,False,False,Credit,0.0,0,CryptoRewards,2025-09-11,Free,0.03,Retired,0.0,False
15977,2024-03-09,Active,True,True,Debit,2180.63,22,DirectDeposit,2024-08-09,Free,0.03,Student,46.77,False
15978,2024-06-30,Active,False,False,Debit,0.0,0,,2024-08-05,Free,0.1,Retired,0.0,False
15979,2025-06-14,Active,True,False,Virtual,0.0,0,BillPay,2025-08-03,Free,0.06,Retired,0.0,False
15980,2025-08-15,Active,True,True,Virtual,234.91,3,,2025-09-21,Free,0.02,Professional,6.13,False
15981,2024-01-21,Active,True,False,Debit,0.0,0,,2024-08-27,Free,0.04,Retired,0.0,False
15982,2025-07-12,Active,False,False,Credit,0.0,0,SavingsVault,2025-08-01,Free,0.07,Student,0.0,False
15983,2025-03-20,Active,True,False,Virtual,0.0,0,RoundUps,2025-08-12,Free,0.08,Student,0.0,False
15984,2025-03-14,Closed,False,False,Debit,0.0,0,BillPay,2025-04-04,Plus,0.05,Retired,0.0,True
15985,2025-01-15,Active,False,False,Debit,0.0,0,,2025-08-12,Free,0.03,Student,0.0,False
15986,2025-07-25,Suspended,False,False,Credit,0.0,0,RoundUps,2025-08-15,Free,0.08,Retired,0.0,False
15987,2024-12-13,Active,False,False,Debit,0.0,0,RoundUps,2025-02-04,Free,0.12,Professional,0.0,False
15988,2024-05-03,Closed,True,False,Debit,0.0,0,,2025-06-27,Free,0.08,Retired,0.0,True
15989,2025-07-17,Active,True,True,Virtual,2035.64,85,,2025-08-14,Plus,0.08,Student,95.55,False
15990,2024-10-16,Active,True,True,Debit,1460.24,18,,2024-11-10,Free,0.08,Professional,32.96,False
15991,2024-03-11,Active,False,False,Virtual,0.0,0,,2024-03-29,Free,0.05,Student,0.0,False
15992,2023-09-29,Active,False,False,Credit,0.0,0,,2024-05-20,Free,0.05,Professional,0.0,False
15993,2025-08-31,Active,False,False,Virtual,0.0,0,,2025-09-02,Free,0.01,Retired,0.0,False
15994,2025-04-17,Active,False,False,Debit,0.0,0,DirectDeposit,2025-07-08,Free,0.05,Professional,0.0,False
15995,2024-12-31,Active,False,False,Credit,0.0,0,CryptoRewards,2025-01-28,Plus,0.11,Student,0.0,False
15996,2025-06-15,Active,True,True,Virtual,2333.09,33,DirectDeposit,2025-06-18,Plus,0.07,Professional,83.62,False
15997,2024-05-24,Closed,True,False,Virtual,0.0,0,CryptoRewards,2024-11-17,Plus,0.14,Retired,0.0,True
15998,2023-10-28,Active,True,True,Debit,2190.7,43,,2024-02-19,Free,0.09,Professional,103.21,False
15999,2023-12-09,Closed,False,False,Debit,0.0,0,,2024-09-20,Free,0.11,Student,0.0,True
16000,2025-08-30,Active,True,False,Virtual,0.0,0,,2025-08-31,Free,0.11,Student,0.0,False
16001,2024-07-10,Closed,False,False,Credit,0.0,0,CryptoRewards,2025-07-14,Plus,0.05,Retired,0.0,True
16002,2025-04-03,Closed,True,False,Credit,0.0,0,SavingsVault,2025-06-12,Free,0.05,Professional,0.0,True
16003,2025-05-07,Active,False,False,Credit,0.0,0,CryptoRewards,2025-08-21,Free,0.09,Student,0.0,False
16004,2024-07-19,Active,False,False,Virtual,0.0,0,CryptoRewards,2025-03-01,Free,0.09,Student,0.0,False
16005,2024-08-01,Active,True,False,Credit,0.0,0,BillPay,2025-02-07,Free,0.14,Retired,0.0,False
16006,2024-03-19,Active,False,False,Debit,0.0,0,,2025-08-19,Free,0.06,Retired,0.0,False
16007,2025-07-26,Active,False,False,Credit,0.0,0,SavingsVault,2025-08-27,Free,0.08,Professional,0.0,False
16008,2024-03-20,Closed,False,False,Credit,0.0,0,BillPay,2024-11-15,Plus,0.11,Student,0.0,True
16009,2024-11-22,Active,False,False,Credit,0.0,0,CryptoRewards,2024-12-27,Premium,0.02,Professional,10.0,False
16010,2023-12-03,Active,False,False,Debit,0.0,0,,2023-12-05,Free,0.14,Retired,0.0,False
16011,2024-06-01,Suspended,True,True,Debit,2291.13,98,RoundUps,2024-06-14,Free,0.14,Student,42.43,False
16012,2025-06-20,Active,True,True,Credit,936.06,33,BillPay,2025-07-01,Premium,0.11,Professional,46.4,False
16013,2025-08-05,Active,True,True,Virtual,346.33,8,RoundUps,2025-09-10,Free,0.06,Professional,7.9,False
16014,2024-04-23,Active,True,False,Debit,0.0,0,SavingsVault,2025-05-15,Free,0.15,Professional,0.0,False
16015,2024-08-13,Suspended,True,True,Credit,1772.89,37,,2025-03-02,Plus,0.01,Professional,80.14,False
16016,2025-05-11,Suspended,False,False,Credit,0.0,0,,2025-06-10,Free,0.11,Professional,0.0,False
16017,2024-10-07,Closed,False,False,Virtual,0.0,0,,2025-04-21,Plus,0.12,Professional,0.0,True
16018,2025-06-20,Active,False,False,Virtual,0.0,0,SavingsVault,2025-09-06,Free,0.02,Retired,0.0,False
16019,2024-12-19,Active,True,True,Debit,2782.5,28,,2025-06-01,Free,0.01,Retired,30.87,False
16020,2025-07-17,Suspended,False,False,Credit,0.0,0,BillPay,2025-07-28,Free,0.11,Student,0.0,False
16021,2024-05-27,Active,True,False,Virtual,0.0,0,,2025-05-28,Plus,0.05,Retired,0.0,False
16022,2024-03-31,Active,False,False,Virtual,0.0,0,RoundUps,2025-06-02,Free,0.03,Student,0.0,False
16023,2024-06-09,Closed,True,True,Debit,1684.35,19,SavingsVault,2025-02-13,Free,0.14,Professional,79.8,True
16024,2025-04-22,Active,False,False,Debit,0.0,0,CryptoRewards,2025-09-17,Free,0.1,Retired,0.0,False
16025,2025-09-01,Closed,True,True,Credit,2411.81,43,,2025-09-21,Free,0.08,Student,61.66,True
16026,2023-12-17,Active,True,True,Debit,1720.99,24,SavingsVault,2024-04-01,Plus,0.04,Professional,31.18,False
16027,2024-11-19,Active,True,True,Credit,2292.65,36,RoundUps,2025-09-14,Plus,0.08,Professional,104.69,False
16028,2023-11-20,Suspended,False,False,Debit,0.0,0,,2024-11-02,Plus,0.15,Professional,0.0,False
16029,2025-08-26,Active,False,False,Debit,0.0,0,BillPay,2025-09-18,Free,0.05,Retired,0.0,False
16030,2024-06-03,Active,True,True,Virtual,2190.82,86,,2024-08-18,Free,0.03,Professional,108.38,False
16031,2024-01-04,Active,False,False,Virtual,0.0,0,,2024-07-03,Free,0.07,Retired,0.0,False
16032,2024-12-25,Active,True,True,Credit,2567.54,87,,2025-05-18,Plus,0.11,Professional,72.62,False
16033,2025-05-08,Active,False,False,Virtual,0.0,0,BillPay,2025-08-25,Premium,0.11,Retired,10.0,False
16034,2024-10-12,Active,True,True,Credit,1547.81,46,DirectDeposit,2025-04-26,Free,0.15,Student,61.3,False
16035,2023-12-07,Closed,False,False,Credit,0.0,0,CryptoRewards,2024-08-28,Free,0.04,Professional,0.0,True
16036,2024-06-29,Active,False,False,Virtual,0.0,0,,2025-01-16,Free,0.05,Retired,0.0,False
16037,2024-01-20,Active,False,False,Credit,0.0,0,CryptoRewards,2024-11-07,Premium,0.13,Retired,10.0,False
16038,2025-07-16,Active,False,False,Debit,0.0,0,CryptoRewards,2025-09-16,Plus,0.04,Professional,0.0,False
16039,2023-10-27,Closed,True,False,Virtual,0.0,0,SavingsVault,2025-06-10,Premium,0.11,Retired,10.0,True
16040,2025-02-24,Active,True,True,Virtual,391.43,6,RoundUps,2025-08-22,Free,0.13,Student,15.18,False
16041,2024-01-24,Suspended,True,False,Virtual,0.0,0,RoundUps,2024-07-18,Plus,0.02,Student,0.0,False
16042,2025-04-14,Active,True,True,Debit,2680.35,63,SavingsVault,2025-06-27,Free,0.04,Professional,104.96,False
16043,2023-10-06,Active,True,True,Credit,135.32,3,,2024-02-02,Free,0.03,Professional,5.16,False
16044,2024-05-08,Active,True,False,Credit,0.0,0,BillPay,2024-12-21,Free,0.14,Retired,0.0,False
16045,2024-08-24,Active,True,True,Virtual,2945.96,41,DirectDeposit,2025-06-07,Free,0.14,Retired,83.11,False
16046,2025-05-13,Active,False,False,Credit,0.0,0,,2025-07-06,Free,0.13,Student,0.0,False
16047,2024-08-15,Suspended,True,True,Virtual,1584.21,16,DirectDeposit,2025-08-09,Free,0.13,Professional,39.0,False
16048,2024-09-19,Active,True,False,Debit,0.0,0,CryptoRewards,2024-11-12,Plus,0.07,Retired,0.0,False
16049,2023-10-20,Active,True,True,Virtual,2453.1,95,,2024-07-24,Free,0.13,Student,102.67,False
16050,2023-11-11,Closed,False,False,Credit,0.0,0,,2024-10-18,Free,0.04,Retired,0.0,True
16051,2023-12-10,Active,False,False,Virtual,0.0,0,,2023-12-31,Free,0.01,Retired,0.0,False
16052,2024-09-13,Active,True,True,Debit,2775.87,51,BillPay,2024-12-01,Free,0.15,Retired,28.39,False
16053,2023-11-08,Active,True,False,Virtual,0.0,0,SavingsVault,2025-08-11,Free,0.08,Professional,0.0,False
16054,2024-10-14,Active,False,False,Credit,0.0,0,,2025-04-12,Plus,0.07,Retired,0.0,False
16055,2023-12-26,Suspended,True,True,Debit,775.26,16,,2024-10-01,Plus,0.02,Professional,13.45,False
16056,2024-07-16,Active,True,True,Virtual,486.08,6,CryptoRewards,2025-02-05,Free,0.13,Retired,6.79,False
16057,2025-04-30,Active,True,True,Debit,1825.31,20,SavingsVault,2025-09-03,Free,0.03,Professional,73.24,False
16058,2024-09-29,Suspended,True,True,Credit,799.84,17,CryptoRewards,2025-04-23,Plus,0.05,Student,39.9,False
16059,2025-02-01,Active,False,False,Virtual,0.0,0,SavingsVault,2025-05-01,Free,0.12,Student,0.0,False
16060,2024-09-29,Active,False,False,Credit,0.0,0,DirectDeposit,2025-06-14,Free,0.08,Student,0.0,False
16061,2025-04-05,Suspended,True,True,Debit,2446.73,36,,2025-04-16,Plus,0.1,Professional,104.04,False
16062,2024-03-08,Suspended,True,True,Credit,2976.98,34,CryptoRewards,2024-05-22,Free,0.06,Student,138.51,False
16063,2024-10-04,Active,False,False,Credit,0.0,0,RoundUps,2025-02-04,Premium,0.11,Retired,10.0,False
16064,2024-05-17,Active,True,True,Virtual,419.73,5,,2024-11-10,Plus,0.09,Student,19.49,False
16065,2024-11-06,Closed,True,True,Credit,886.16,10,CryptoRewards,2024-11-12,Premium,0.13,Retired,19.48,True
16066,2025-05-16,Closed,True,False,Credit,0.0,0,DirectDeposit,2025-06-21,Plus,0.06,Professional,0.0,True
16067,2025-08-12,Active,False,False,Credit,0.0,0,RoundUps,2025-09-02,Free,0.04,Professional,0.0,False
16068,2024-05-09,Suspended,True,True,Credit,623.97,19,CryptoRewards,2024-07-04,Free,0.09,Retired,27.12,False
16069,2025-07-05,Active,True,False,Credit,0.0,0,CryptoRewards,2025-08-03,Free,0.06,Student,0.0,False
16070,2024-10-16,Closed,True,False,Credit,0.0,0,BillPay,2025-09-09,Plus,0.14,Student,0.0,True
16071,2024-05-30,Active,False,False,Virtual,0.0,0,BillPay,2025-05-21,Plus,0.03,Student,0.0,False
16072,2025-02-24,Active,False,False,Debit,0.0,0,SavingsVault,2025-05-05,Plus,0.08,Retired,0.0,False
16073,2024-07-15,Active,False,False,Credit,0.0,0,DirectDeposit,2024-08-22,Plus,0.09,Retired,0.0,False
16074,2024-01-25,Active,True,True,Debit,1328.86,23,RoundUps,2025-04-06,Premium,0.01,Professional,63.88,False
16075,2024-02-03,Active,False,False,Debit,0.0,0,BillPay,2024-10-18,Free,0.15,Retired,0.0,False
16076,2024-04-10,Suspended,False,False,Debit,0.0,0,RoundUps,2025-02-10,Free,0.12,Retired,0.0,False
16077,2025-03-07,Suspended,False,False,Virtual,0.0,0,SavingsVault,2025-08-10,Plus,0.15,Retired,0.0,False
16078,2024-01-14,Closed,False,False,Virtual,0.0,0,DirectDeposit,2024-12-29,Premium,0.06,Student,10.0,True
16079,2024-02-13,Suspended,True,True,Debit,2868.98,85,SavingsVault,2025-04-19,Free,0.01,Retired,48.98,False
16080,2024-10-26,Suspended,True,False,Virtual,0.0,0,BillPay,2025-09-14,Plus,0.09,Retired,0.0,False
16081,2024-05-12,Active,True,False,Debit,0.0,0,,2024-06-16,Plus,0.08,Student,0.0,False
16082,2024-09-04,Active,True,True,Debit,1851.63,21,BillPay,2025-02-12,Free,0.09,Student,24.93,False
16083,2024-08-19,Active,True,True,Credit,2019.12,24,,2025-03-01,Free,0.08,Professional,38.07,False
16084,2024-01-05,Suspended,False,False,Credit,0.0,0,RoundUps,2024-01-12,Free,0.12,Retired,0.0,False
16085,2024-09-01,Active,False,False,Debit,0.0,0,RoundUps,2025-05-12,Plus,0.05,Retired,0.0,False
16086,2025-08-15,Active,True,True,Credit,406.52,8,DirectDeposit,2025-09-02,Free,0.02,Student,18.85,False
16087,2025-03-05,Closed,False,False,Debit,0.0,0,BillPay,2025-05-24,Free,0.03,Professional,0.0,True
16088,2024-01-11,Active,True,True,Virtual,420.92,4,RoundUps,2025-01-16,Plus,0.13,Student,11.06,False
16089,2023-11-13,Active,True,True,Virtual,2494.97,26,DirectDeposit,2025-09-10,Premium,0.14,Student,85.5,False
16090,2025-07-01,Active,True,False,Credit,0.0,0,SavingsVault,2025-09-07,Free,0.09,Student,0.0,False
16091,2024-02-29,Suspended,True,True,Debit,386.46,6,RoundUps,2024-11-17,Premium,0.11,Professional,20.98,False
16092,2024-03-01,Closed,False,False,Debit,0.0,0,BillPay,2025-09-16,Free,0.04,Professional,0.0,True
16093,2024-11-21,Active,True,True,Virtual,1926.71,36,,2025-04-25,Plus,0.05,Student,67.71,False
16094,2024-09-25,Active,False,False,Virtual,0.0,0,,2025-03-06,Free,0.12,Retired,0.0,False
16095,2025-03-12,Active,True,True,Debit,246.36,4,,2025-04-07,Free,0.12,Student,10.72,False
16096,2024-06-26,Active,False,False,Credit,0.0,0,CryptoRewards,2024-10-01,Free,0.01,Retired,0.0,False
16097,2024-03-09,Active,False,False,Credit,0.0,0,,2025-04-23,Free,0.01,Professional,0.0,False
16098,2024-08-21,Active,False,False,Credit,0.0,0,BillPay,2025-09-16,Free,0.14,Professional,0.0,False
16099,2025-07-02,Suspended,False,False,Debit,0.0,0,,2025-08-17,Free,0.06,Retired,0.0,False
16100,2025-01-05,Closed,True,False,Virtual,0.0,0,,2025-01-25,Premium,0.07,Student,10.0,True
16101,2024-08-02,Active,True,True,Virtual,2771.44,37,,2024-08-25,Free,0.09,Student,130.85,False
16102,2025-06-02,Active,False,False,Debit,0.0,0,CryptoRewards,2025-07-23,Plus,0.12,Retired,0.0,False
16103,2024-10-27,Closed,True,False,Debit,0.0,0,,2025-05-18,Premium,0.03,Student,10.0,True
16104,2024-07-23,Active,True,True,Credit,268.69,3,RoundUps,2025-01-20,Premium,0.03,Student,16.21,False
16105,2024-02-05,Active,False,False,Credit,0.0,0,SavingsVault,2024-03-20,Premium,0.06,Retired,10.0,False
16106,2025-03-13,Active,True,True,Credit,2394.94,59,RoundUps,2025-05-16,Plus,0.11,Professional,34.56,False
16107,2025-05-19,Closed,True,True,Debit,280.64,4,CryptoRewards,2025-07-29,Free,0.02,Retired,8.85,True
16108,2025-05-17,Closed,True,True,Virtual,2434.85,26,SavingsVault,2025-07-01,Free,0.15,Retired,52.49,True
16109,2024-04-10,Active,False,False,Credit,0.0,0,DirectDeposit,2024-04-14,Plus,0.12,Professional,0.0,False
16110,2024-06-17,Active,False,False,Debit,0.0,0,RoundUps,2024-07-06,Plus,0.13,Professional,0.0,False
16111,2025-03-08,Active,True,False,Debit,0.0,0,DirectDeposit,2025-05-03,Free,0.1,Professional,0.0,False
16112,2024-09-24,Active,True,False,Virtual,0.0,0,BillPay,2024-12-10,Free,0.07,Retired,0.0,False
16113,2024-12-13,Closed,False,False,Virtual,0.0,0,SavingsVault,2025-05-24,Free,0.02,Retired,0.0,True
16114,2025-04-20,Closed,True,True,Credit,1191.8,55,,2025-05-06,Premium,0.15,Professional,24.67,True
16115,2025-08-24,Active,True,False,Credit,0.0,0,,2025-09-08,Free,0.12,Student,0.0,False
16116,2024-12-28,Active,True,True,Debit,2990.45,31,DirectDeposit,2025-06-20,Free,0.05,Professional,128.34,False
16117,2024-08-20,Active,True,True,Debit,2847.78,47,DirectDeposit,2025-03-07,Free,0.12,Professional,121.32,False
16118,2025-05-17,Active,False,False,Debit,0.0,0,DirectDeposit,2025-05-18,Free,0.08,Retired,0.0,False
16119,2024-05-23,Active,True,True,Debit,416.79,11,,2024-10-19,Premium,0.12,Student,16.45,False
16120,2025-03-04,Suspended,False,False,Debit,0.0,0,,2025-07-06,Free,0.04,Professional,0.0,False
16121,2024-08-06,Active,False,False,Virtual,0.0,0,DirectDeposit,2025-07-21,Free,0.08,Student,0.0,False
16122,2023-11-05,Active,False,False,Virtual,0.0,0,,2025-05-30,Free,0.03,Retired,0.0,False
16123,2024-09-23,Active,False,False,Virtual,0.0,0,,2025-04-05,Free,0.08,Professional,0.0,False
16124,2024-12-27,Active,True,True,Credit,1447.05,33,CryptoRewards,2025-06-24,Free,0.05,Student,61.22,False
16125,2024-10-14,Active,True,True,Virtual,764.27,9,SavingsVault,2025-07-17,Free,0.08,Retired,18.71,False
16126,2024-06-11,Active,False,False,Debit,0.0,0,SavingsVault,2025-03-05,Plus,0.08,Student,0.0,False
16127,2024-04-06,Active,False,False,Debit,0.0,0,,2024-08-07,Plus,0.12,Retired,0.0,False
16128,2024-08-25,Suspended,True,False,Virtual,0.0,0,SavingsVault,2024-10-23,Free,0.08,Retired,0.0,False
16129,2024-12-20,Active,False,False,Credit,0.0,0,DirectDeposit,2025-09-19,Free,0.13,Retired,0.0,False
16130,2025-07-23,Suspended,False,False,Virtual,0.0,0,BillPay,2025-07-25,Free,0.02,Student,0.0,False
16131,2024-03-27,Suspended,True,False,Credit,0.0,0,SavingsVault,2025-05-10,Premium,0.11,Retired,10.0,False
16132,2024-04-10,Active,True,True,Virtual,413.2,9,RoundUps,2024-08-02,Free,0.03,Professional,16.5,False
16133,2025-07-09,Active,True,True,Debit,1228.21,19,SavingsVault,2025-07-26,Plus,0.14,Student,20.6,False
16134,2024-09-26,Active,False,False,Credit,0.0,0,,2024-12-16,Plus,0.15,Professional,0.0,False
16135,2025-07-21,Active,False,False,Credit,0.0,0,DirectDeposit,2025-08-29,Free,0.02,Retired,0.0,False
16136,2025-04-26,Active,False,False,Virtual,0.0,0,SavingsVault,2025-05-21,Free,0.06,Student,0.0,False
16137,2024-09-09,Active,False,False,Debit,0.0,0,RoundUps,2025-06-18,Premium,0.11,Retired,10.0,False
16138,2024-02-29,Active,False,False,Debit,0.0,0,DirectDeposit,2024-07-18,Premium,0.12,Retired,10.0,False
16139,2023-11-07,Active,False,False,Credit,0.0,0,SavingsVault,2025-05-08,Free,0.03,Student,0.0,False
16140,2024-02-05,Active,True,False,Credit,0.0,0,,2024-06-20,Plus,0.09,Student,0.0,False
16141,2025-02-02,Closed,True,True,Credit,2238.51,67,,2025-03-31,Free,0.02,Student,82.59,True
16142,2024-09-30,Active,True,False,Debit,0.0,0,CryptoRewards,2024-11-09,Free,0.09,Retired,0.0,False
16143,2023-12-13,Closed,True,True,Credit,120.3,5,CryptoRewards,2025-07-26,Free,0.15,Professional,2.01,True
16144,2023-11-19,Closed,True,True,Credit,425.95,6,SavingsVault,2025-08-29,Free,0.07,Retired,19.04,True
16145,2024-09-17,Active,True,True,Virtual,880.29,30,CryptoRewards,2025-08-05,Free,0.07,Retired,8.97,False
16146,2024-07-06,Active,True,True,Virtual,273.95,9,DirectDeposit,2025-07-21,Free,0.14,Professional,5.33,False
16147,2024-08-17,Active,True,True,Virtual,2154.96,92,RoundUps,2024-11-18,Free,0.01,Professional,63.99,False
16148,2024-10-08,Active,True,True,Credit,2218.53,24,CryptoRewards,2024-11-18,Plus,0.1,Professional,35.08,False
16149,2024-08-15,Active,True,True,Virtual,2004.85,20,SavingsVault,2024-12-20,Free,0.1,Student,86.64,False
16150,2023-11-05,Active,True,True,Virtual,2663.97,61,BillPay,2025-07-02,Free,0.1,Student,47.59,False
16151,2024-05-07,Suspended,False,False,Debit,0.0,0,,2024-09-06,Free,0.03,Retired,0.0,False
16152,2025-01-13,Active,True,False,Debit,0.0,0,BillPay,2025-08-11,Free,0.13,Student,0.0,False
16153,2024-07-06,Closed,False,False,Virtual,0.0,0,SavingsVault,2024-10-02,Free,0.06,Retired,0.0,True
16154,2024-05-03,Active,True,False,Virtual,0.0,0,DirectDeposit,2024-11-27,Plus,0.12,Professional,0.0,False
16155,2025-07-03,Closed,False,False,Credit,0.0,0,BillPay,2025-08-25,Free,0.06,Retired,0.0,True
16156,2024-07-31,Active,False,False,Credit,0.0,0,BillPay,2025-01-27,Plus,0.12,Student,0.0,False
16157,2023-10-17,Active,False,False,Debit,0.0,0,RoundUps,2024-08-03,Plus,0.03,Professional,0.0,False
16158,2024-02-05,Suspended,False,False,Virtual,0.0,0,DirectDeposit,2024-04-25,Plus,0.09,Student,0.0,False
16159,2025-07-01,Active,False,False,Credit,0.0,0,CryptoRewards,2025-08-11,Free,0.11,Student,0.0,False
16160,2024-12-14,Suspended,False,False,Debit,0.0,0,,2024-12-17,Plus,0.03,Professional,0.0,False
16161,2024-03-01,Active,True,False,Virtual,0.0,0,RoundUps,2025-05-29,Free,0.08,Retired,0.0,False
16162,2025-07-18,Active,False,False,Virtual,0.0,0,SavingsVault,2025-08-04,Premium,0.05,Professional,10.0,False
16163,2024-02-14,Active,False,False,Credit,0.0,0,RoundUps,2024-03-07,Plus,0.15,Retired,0.0,False
16164,2025-08-19,Active,True,True,Debit,309.25,4,,2025-08-27,Free,0.14,Student,12.98,False
16165,2025-04-24,Active,True,True,Virtual,1288.66,53,CryptoRewards,2025-07-13,Free,0.03,Retired,20.03,False
16166,2024-12-06,Active,True,True,Credit,1948.37,22,BillPay,2025-07-07,Plus,0.04,Retired,46.52,False
16167,2023-10-02,Active,False,False,Virtual,0.0,0,RoundUps,2023-12-15,Plus,0.05,Retired,0.0,False
16168,2025-08-13,Closed,True,True,Debit,970.69,43,RoundUps,2025-08-25,Free,0.09,Retired,36.64,True
16169,2024-02-12,Suspended,True,False,Debit,0.0,0,BillPay,2025-07-23,Free,0.12,Professional,0.0,False
16170,2024-07-26,Active,True,True,Virtual,2061.5,39,,2025-02-19,Free,0.06,Professional,24.03,False
16171,2024-10-10,Closed,False,False,Virtual,0.0,0,,2025-08-27,Free,0.01,Professional,0.0,True
16172,2023-11-21,Active,False,False,Debit,0.0,0,DirectDeposit,2024-01-07,Free,0.03,Retired,0.0,False
16173,2024-08-15,Active,False,False,Debit,0.0,0,DirectDeposit,2024-09-03,Free,0.01,Student,0.0,False
16174,2025-07-27,Active,True,True,Credit,1989.55,50,CryptoRewards,2025-08-02,Free,0.03,Professional,43.18,False
16175,2024-09-05,Active,True,True,Credit,1182.34,48,SavingsVault,2025-03-04,Plus,0.14,Retired,41.24,False
16176,2025-08-08,Active,False,False,Virtual,0.0,0,SavingsVault,2025-09-20,Free,0.03,Retired,0.0,False
16177,2025-05-03,Active,True,False,Virtual,0.0,0,,2025-05-06,Premium,0.12,Student,10.0,False
16178,2025-09-06,Suspended,True,True,Credit,64.84,2,CryptoRewards,2025-09-11,Plus,0.1,Professional,2.12,False
